path,label
./data/dataset\m02-075-s01-00.png,He 's clever on
./data/dataset\d06-100-s02-01.png,and I was interested some little while
./data/dataset\c03-007-s01-00.png,The shabby streets
./data/dataset\a04-099-s02-03.png,"add anything to the strength of America ,"
./data/dataset\j04-070-s04-03.png,"weighed , and set aside for five days while the"
./data/dataset\c03-087e-s00-05.png,solation .
./data/dataset\b04-054-s02-01.png,to subsidise and defend the Cypriots .
./data/dataset\b06-097-s00-03.png,jobs .
./data/dataset\k02-067-s00-00.png,"' We 've just had tea , ' Nigel said ."
./data/dataset\f07-092b-s00-00.png,Dante Gabriel Rossetti had simple tastes in food .
./data/dataset\g06-050c-s02-05.png,ever being cured . '
./data/dataset\d01-056-s02-01.png,"have been used , and ( as shown in Table 1 )"
./data/dataset\k04-085-s01-01.png,alarm .
./data/dataset\m06-056-s07-00.png,The Captive with
./data/dataset\m06-106-s02-00.png,Chief of these was
./data/dataset\a04-059-s00-00.png,The party agreed that it was unwise to locate the base
./data/dataset\a02-078-s01-02.png,Party was a monster as vicious as the Zambia
./data/dataset\e04-004-s01-00.png,Although the timber will have already
./data/dataset\a02-120-s01-01.png,with the St. Pancras rent riots .
./data/dataset\r06-022-s00-01.png,"name was Pierre Tortorolo which , in Nicoison Italian means"
./data/dataset\e02-117-s01-00.png,"Providing this is sound , some perfectly good"
./data/dataset\c06-058-s00-00.png,"It is ribald , funny , brilliantly observant"
./data/dataset\f04-024-s01-01.png,Putney and Wandsworth they found a bloodstained
./data/dataset\g01-012-s02-01.png,"Hawley , were also expressing their disappointment"
./data/dataset\h07-066b-s01-00.png,Because
./data/dataset\j04-015-s00-03.png,algebraic equations .
./data/dataset\h07-030-s00-01.png,have sought to attract private
./data/dataset\h01-010-s01-02.png,previously .
./data/dataset\c06-083-s02-02.png,at his most nauseating ) turns the palazzo into a luxury
./data/dataset\a05-013-s02-01.png,return to the tradition of all-Regular
./data/dataset\g04-003-s02-00.png,He seemed
./data/dataset\a04-000-s01-00.png,Much of their
./data/dataset\e04-043-s01-02.png,and measures approximately 8 ft. by 4 ft.
./data/dataset\k04-103-s00-00.png,In this region of Monti most of the public baths
./data/dataset\g04-108-s00-00.png,I could at once notice the great antagonism
./data/dataset\a03-011-s00-04.png,the uncommitted countries and even to work out common
./data/dataset\p03-103-s04-00.png,""" You need your holiday , darling ."
./data/dataset\p06-047-s03-00.png,"Then ,"
./data/dataset\b05-079-s01-03.png,male population between the ages of
./data/dataset\h01-014-s02-00.png,"As before , the record"
./data/dataset\r06-007-s01-01.png,she decided Pierre would solve our problems .
./data/dataset\c04-050-s01-02.png,"and brother Fred , were in bright , zestful"
./data/dataset\a02-067-s00-02.png,the peace and for inciting a breach
./data/dataset\m01-049-s00-03.png,his entrance .
./data/dataset\a01-007u-s02-03.png,"the challenge from Sir Roy Welensky ,"
./data/dataset\d05-040-s03-01.png,and so was the office of a bishop .
./data/dataset\f07-069-s01-02.png,which the Hungarians groaned for nearly 200 years .
./data/dataset\g06-045g-s00-02.png,"to give the system a trial , adding that it was being cultivated"
./data/dataset\j06-051-s01-00.png,"3 . Initiating ,"
./data/dataset\n04-068-s03-01.png,would have to leave the bar and either sit in
./data/dataset\b03-098-s04-02.png,start if they had taken more pains to
./data/dataset\a04-031-s01-04.png,declared yesterday .
./data/dataset\n02-045-s02-04.png,sugary things you ought to have been there
./data/dataset\l01-030-s01-01.png,look around for some other
./data/dataset\c06-047-s01-00.png,It is now
./data/dataset\n06-074-s06-00.png,""" Miss"
./data/dataset\n04-092-s06-00.png,We pride ourselves about accuracy on
./data/dataset\f01-147-s02-02.png,"provide our schemas , nor do we need to know as far as"
./data/dataset\j04-111-s01-01.png,104 only for Ruthenium-106 and zirconium-95
./data/dataset\g06-026c-s00-00.png,A pleasant life truly ! ...
./data/dataset\c03-084f-s01-02.png,"independent television , Then We Fall , by"
./data/dataset\e06-053-s01-02.png,happen just after the fish had risen above
./data/dataset\c03-096b-s02-01.png,"that he is not asking us to believe that ,"
./data/dataset\n01-045-s05-01.png,they were still more than four hundred
./data/dataset\g07-042-s00-02.png,been involved in a scandalous and ruinous
./data/dataset\k02-018-s00-01.png,"curry , had their desired effect on us ;"
./data/dataset\m04-093-s00-00.png,"Immersed in the Dinas Advertiser , was the"
./data/dataset\e07-072-s02-04.png,commercial nurseries for growing tomatoes
./data/dataset\f01-070-s02-00.png,Where has psychology got to in its
./data/dataset\n03-082-s04-00.png,Do you
./data/dataset\h04-061-s00-04.png,( both under 55 ) and couples with different numbers
./data/dataset\a02-111-s03-01.png,has been cancelled and secret plans prepared
./data/dataset\b06-045-s02-01.png,"many others , we conducted our fight by putting"
./data/dataset\a01-063x-s02-02.png,of a 210million debt to America .
./data/dataset\a03-014-s01-02.png,was reported earlier in Laos that Prince
./data/dataset\k04-033-s04-00.png,' Where ? '
./data/dataset\g06-011g-s02-01.png,"arrived , which is a great resource ."
./data/dataset\m04-231-s04-01.png,"pool and ration our supplies of food , if any . """
./data/dataset\k04-079-s04-03.png,"Orsini , placing a chaplet of roses on the brows"
./data/dataset\h07-003-s02-03.png,showed that 5 per cent of the staff were classed as
./data/dataset\e06-000-s01-03.png,the ground as well as in midwater and
./data/dataset\k04-014-s00-01.png,"assiduity of a lover , but the girl appeared to be more"
./data/dataset\g07-010b-s02-02.png,in my presence and that of certain Englishmen who are
./data/dataset\l07-080-s03-00.png,I looked down at my
./data/dataset\c03-081c-s01-04.png,of rare intelligence and restrained power .
./data/dataset\b02-102-s01-01.png,if Western Governments had not been convinced
./data/dataset\g07-042-s00-05.png,squandered every penny two successive wives
./data/dataset\h07-063b-s01-06.png,General Post Office and the Ministry of Transport
./data/dataset\g06-050l-s01-01.png,his symptoms .
./data/dataset\l07-176-s03-02.png,one of the things I like about Max .
./data/dataset\a06-070-s02-01.png,Government could join the European Economic
./data/dataset\k07-152-s04-00.png,What do you think ?
./data/dataset\a05-121-s02-03.png,"Disarmament , addressed to Mr."
./data/dataset\m01-012-s01-04.png,Brown's living room .
./data/dataset\h07-057a-s00-02.png,with a young and growing population and excellent
./data/dataset\r02-117-s05-01.png,mother nodded with understanding .
./data/dataset\l04-020-s04-03.png,between puffs of light cumulus cloud .
./data/dataset\k02-117-s02-01.png,morning to retire as soon as it seemed
./data/dataset\p02-150-s03-02.png,"understand , knowing that Gay was as much ashamed"
./data/dataset\d06-086-s00-02.png,rather than getting from one thing to the next .
./data/dataset\e02-086-s00-01.png,with what we have called a bare minimum kit .
./data/dataset\h07-069-s00-02.png,"cent after the "" bulge "" has passed , in the"
./data/dataset\g06-026r-s02-00.png,But he has not one word of English . '
./data/dataset\l04-062-s02-03.png,little spiv from Brighton seemed an
./data/dataset\b01-038-s01-00.png,But it is a step
./data/dataset\e02-014-s01-00.png,The gauge can now be used to nick in the tapers
./data/dataset\p02-115-s02-02.png,thought you were sensible too .
./data/dataset\n04-190-s02-01.png,"fitting fractured . """
./data/dataset\h01-010-s02-01.png,was given its present form in 1931 .
./data/dataset\m04-012-s04-02.png,Morfydd Owen .
./data/dataset\e04-119-s03-00.png,Place the boat right side
./data/dataset\p01-147-s05-01.png,were going on in his bewildered brain .
./data/dataset\a06-039-s03-01.png,MACMILLAN'S announcement in the
./data/dataset\r06-049-s01-04.png,gas had escaped .
./data/dataset\r02-137-s02-01.png,what it 's all about . '
./data/dataset\m03-114-s00-01.png,observation I permitted myself unruffled ;
./data/dataset\f03-169-s03-00.png,"Of course , in any speech a good"
./data/dataset\c03-007-s00-02.png,and has made it live .
./data/dataset\e01-113-s04-00.png,Bring middle finger forward to
./data/dataset\g06-045b-s00-00.png,In April of that year his first wife's
./data/dataset\b03-104-s02-01.png,and woman is conscious of no difficulty .
./data/dataset\r03-035-s00-01.png,"for legal charges and stamp duties ,"
./data/dataset\e04-132-s00-00.png,While these may ultimately be made into a picture
./data/dataset\d04-071-s01-00.png,""" That your days may be multiplied and the"
./data/dataset\b05-042-s00-02.png,instructions on how to do the job coupled with
./data/dataset\k07-085-s03-01.png,mean that .
./data/dataset\c06-052-s02-02.png,a book planned to be called Confessions of an Irish
./data/dataset\a01-068u-s00-01.png,that they cannot pay more than 357million
./data/dataset\j06-056-s01-02.png,alone can provide an adequate
./data/dataset\d04-071-s01-02.png,"the Lord swear unto your father to give them ,"
./data/dataset\k07-152-s03-00.png,"Because I love him , of course ."
./data/dataset\d06-104-s01-04.png,3 p.m. .
./data/dataset\h06-089-s00-00.png,"The lower platen , which supports the"
./data/dataset\j06-051-s00-03.png,must almost certainly be replaced
./data/dataset\l07-176-s01-00.png,""" I used to play about in these things"
./data/dataset\e07-112-s00-02.png,has been gained with them .
./data/dataset\l04-052-s05-00.png,Bone half smiled
./data/dataset\b01-132-s00-03.png,South Africa that Dr. Verwoerd is leading them
./data/dataset\k03-138-s02-00.png,"I 'm afraid , Prime Minister , you 're not going to like the"
./data/dataset\a02-082-s00-00.png,He cited cases in which hundreds of UNIP supporters
./data/dataset\g06-018f-s02-02.png,is high & I have not yet thought of a fire ... .
./data/dataset\m01-100-s02-00.png,Heather was very anxious to visit Dan at
./data/dataset\g06-037f-s01-00.png,"Sir R. Peel was here , I understand , but an express"
./data/dataset\d04-021-s03-01.png,"refused , but it is to become the head-stone"
./data/dataset\m04-024-s02-00.png,A nice boy of course .
./data/dataset\n01-057-s01-00.png,It had passed
./data/dataset\d04-125-s01-02.png,"freedoms "" which are Divine ."
./data/dataset\k04-039-s04-00.png,' The young man
./data/dataset\c03-000b-s00-02.png,tomorrow .
./data/dataset\d06-076-s04-01.png,after time we forget something and have to go back
./data/dataset\k07-125-s07-00.png,She nodded :
./data/dataset\a04-050-s00-00.png,Mr Gaitskell said that a member of an alliance could
./data/dataset\h02-043-s01-05.png,dentists .
./data/dataset\n01-036-s02-02.png,was resting could really mean hundreds of knots .
./data/dataset\b04-134-s02-00.png,Thousands march with him - and sit with him
./data/dataset\m06-098-s05-00.png,You must help to lead our force . '
./data/dataset\a06-090-s02-00.png,Mr. Macmillan dealt with the main objection
./data/dataset\r03-026-s02-04.png,"small back yard , newly dec. , near shops and tube"
./data/dataset\b04-202-s00-01.png,interested only in dead subjects .
./data/dataset\e04-058-s01-01.png,"rigid as possible , for it is on these you will be building"
./data/dataset\c01-009-s00-01.png,compressed a long and sometimes rambling
./data/dataset\l04-141-s00-00.png,"' Easy enough along that stretch of coast road in winter ,"
./data/dataset\g01-045-s01-04.png,"and national war , and in which the comparati-"
./data/dataset\h04-028-s01-02.png,the highest average prices and
./data/dataset\n04-209-s01-03.png,a substantial breakfast .
./data/dataset\p02-008-s03-01.png,"pocket-book , with a sick feeling"
./data/dataset\r06-130-s04-01.png,rescued her by saying with disdain :
./data/dataset\a01-007x-s01-03.png,have an adequate number of members .
./data/dataset\h07-020-s01-04.png,group of firms employing between five
./data/dataset\c02-026-s02-01.png,the wildly flapping white sails slashed by
./data/dataset\j04-046-s00-04.png,on the algae until the metathesis has been
./data/dataset\r06-106-s00-04.png,at nine .
./data/dataset\b05-083-s03-01.png,themselves less disliked by their attitude
./data/dataset\d01-049-s00-05.png,showing that such changes are part of a
./data/dataset\k04-079-s02-00.png,For a brief interval
./data/dataset\b01-073-s03-01.png,a # dignified exit .
./data/dataset\d03-112-s00-00.png,Close to the building projects would be the
./data/dataset\n04-015-s01-01.png,too fresh in both their minds to be a comfortable
./data/dataset\r02-117-s01-00.png,' I 'm
./data/dataset\c06-031-s01-00.png,Don't tell me .
./data/dataset\h04-061-s01-02.png,"income with the family households , so that differences"
./data/dataset\g06-018d-s01-01.png,"usual ' , but hoped , he told Arthur , ' to find this"
./data/dataset\n04-213-s01-00.png,Harry had lost a good deal of weight .
./data/dataset\b06-068-s01-05.png,"Market , and the kite-flying on Spain"
./data/dataset\a06-025-s01-01.png,Communists must not hold office for five
./data/dataset\k07-077-s05-00.png,Before long you 'll give me the satisfaction that 'll set
./data/dataset\l01-179-s04-01.png,"snatched up her infant and departed , mut-"
./data/dataset\h07-040-s02-02.png,been very high in some cases with ...
./data/dataset\a06-008-s01-00.png,""" Why don't you make proposals to legislate"
./data/dataset\r06-070-s04-02.png,eyes of the spectators were hard with
./data/dataset\g07-069a-s00-06.png,"his predecessor , he had now read the"
./data/dataset\c04-156-s01-02.png,O .
./data/dataset\c04-044-s00-00.png,"This plot to rob a French millionaire of 300,000"
./data/dataset\p03-023-s02-01.png,"that lark , I can tell you ! """
./data/dataset\a05-000-s02-00.png,The three Services
./data/dataset\a02-012-s01-01.png,son Dixon has a wide reputation as
./data/dataset\r06-041-s01-01.png,and had the air of being written by an
./data/dataset\d05-030-s00-02.png,led us to believe .
./data/dataset\b04-000-s00-02.png,storm .
./data/dataset\g06-047d-s00-01.png,Burdett described to Anglesey a year or two later as
./data/dataset\d06-046-s02-02.png,up with no apparent tiredness at all when
./data/dataset\c02-030-s03-03.png,last days of a sick society .
./data/dataset\d06-037-s01-00.png,We may begin
./data/dataset\m06-083-s05-00.png,' No hurt will
./data/dataset\g06-011r-s04-00.png,"What a gay ,"
./data/dataset\d04-053-s00-02.png,midst of plenty .
./data/dataset\g06-026l-s01-01.png,Italian who is perhaps the best Valet de Chambre that
./data/dataset\c04-080-s06-00.png,Within two
./data/dataset\k04-110-s03-01.png,in her self-absorption in her own schemes
./data/dataset\g01-083-s03-04.png,weight by a flat-rate tax at treble the rate - every adult
./data/dataset\j04-039-s01-02.png,was added to alkaline effluent and allowed to
./data/dataset\a01-102-s02-04.png,quantity surveyor .
./data/dataset\m03-110-s02-07.png,Caine too and Mr Gilberto who would ...
./data/dataset\m01-160-s01-00.png,Steve was
./data/dataset\d06-063-s00-00.png,"In the days when most people were born ,"
./data/dataset\b01-113-s00-02.png,"policy of good neighbourliness . """
./data/dataset\e04-114-s02-03.png,the screws .
./data/dataset\h04-082-s00-01.png,years cannot be made so precisely as in groups with a
./data/dataset\j07-012-s00-03.png,smooth continuous passages for the same thermal
./data/dataset\k02-029-s04-00.png,I knew how much
./data/dataset\g06-047k-s00-00.png,"This remarkable man of medicine , whom Sir"
./data/dataset\n01-057-s02-01.png,on the presumption that its route had been
./data/dataset\g07-018a-s00-01.png,his copying .
./data/dataset\a06-057-s05-00.png,""" It had"
./data/dataset\n06-156-s05-00.png,Nick Dowd
./data/dataset\e04-030-s00-01.png,inside of the chair arms about 2 1/2 in. from the
./data/dataset\d04-050-s01-00.png,"If physical power , spiritual power"
./data/dataset\k04-050-s02-03.png,bound . '
./data/dataset\g06-037j-s03-00.png,None of the numer-
./data/dataset\g06-026d-s00-00.png,A pleasant life # truly ! ...
./data/dataset\m04-164-s08-00.png,"Oh , very caustic , that"
./data/dataset\c03-000c-s00-01.png,A Taste of Honey opens at the Leicester Square
./data/dataset\g06-018l-s02-00.png,"The journey has been against me , as there has been much rain"
./data/dataset\m01-038-s00-01.png,so attractive to her .
./data/dataset\a04-069-s01-01.png,"to Macmillan that he should press , I hope"
./data/dataset\m01-038-s01-03.png,"the Earth's imaginary longitudes , moving"
./data/dataset\g01-016-s01-01.png,the longbows of yeomen could pierce the
./data/dataset\p03-040-s05-01.png,"been at the Load of Trouble roadhouse ,"
./data/dataset\f01-135-s01-02.png,encountering this tendency
./data/dataset\a01-043-s02-01.png,strong opposition from the anti-Negro
./data/dataset\n06-186-s06-01.png,"and got away with it . """
./data/dataset\a05-073-s03-01.png,certain that they wanted to establish a
./data/dataset\g06-050h-s02-04.png,to despair of ever being cured . '
./data/dataset\j06-005-s00-00.png,The migrating stages all come from 100-250
./data/dataset\l01-157-s00-01.png,he could be safe from Rose .
./data/dataset\a05-089-s00-01.png,severely rated the speech of his predecessor .
./data/dataset\n06-133-s02-01.png,"your whiskers off . """
./data/dataset\n04-195-s01-01.png,I 'm relieved .
./data/dataset\a04-006-s00-01.png,wanted him to apply for membership of the Common
./data/dataset\l04-136-s01-01.png,brother's intention to skip out of the country and
./data/dataset\f07-076a-s00-00.png,"The Czechoslovak kitchen , again , is"
./data/dataset\a03-047-s00-02.png,"hustings , the spellbinder that Mr. Diefen-"
./data/dataset\g01-022-s00-04.png,WERE NOT YET SUFFICIENTLY AT
./data/dataset\k04-064-s01-03.png,wealth .
./data/dataset\n04-044-s00-00.png,John's father had been a naval officer of the old
./data/dataset\c06-116-s05-03.png,Michelangelo Antonioni .
./data/dataset\g01-074-s01-01.png,"chant from Genoa had been murdered , and"
